,Spectral entropy,Spectral entropy,Effective rank,Effective rank,Angular alignment,Angular alignment,Selectivity index,Selectivity index,Spectral sparsity,Spectral sparsity,Perturbation robustness,Perturbation robustness
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
epoch,,,,,,,,,,,,
83,3.0523984,0.46080065,23.14591,9.488134,0.17025606,0.42963725,0.97945654,0.00034480123,0.060546875,0.04264795,3.0525588385899027e-06,1.7005331359945476e-06
84,3.0439265,0.46149078,22.959726,9.442241,0.17308474,0.43883553,0.9794616,0.00033810904,0.056640625,0.02902215,2.846878857099e-06,1.6498218015079594e-06
85,3.0351655,0.4624007,22.769066,9.387954,0.19086672,0.4341778,0.97947335,0.00033995128,0.07519531,0.041228984,1.7678448784863576e-06,6.460375688856717e-07
86,3.0271807,0.46269208,22.591843,9.326661,0.18739194,0.42975175,0.9794657,0.0003589147,0.06933594,0.039101545,1.9611453012657876e-06,7.605948127272992e-07
87,3.0182683,0.4632335,22.397963,9.267267,0.19423614,0.42427328,0.9794604,0.0003639795,0.07421875,0.033022642,2.1137360874945443e-06,1.0894592773569525e-06
88,3.01019,0.4632175,22.21923,9.199854,0.1618494,0.44015294,0.97945076,0.00036585896,0.056640625,0.050348718,1.7296302416980325e-06,6.773076698323041e-07
89,3.001537,0.46319118,22.027445,9.117095,0.15301423,0.45275652,0.9794441,0.000358116,0.06738281,0.03313028,2.080274555282813e-06,9.653536089773716e-07
90,2.9933302,0.46258697,21.842707,9.03023,0.15950415,0.44773114,0.97946686,0.000330545,0.078125,0.051664986,2.0996157275021687e-06,1.2050969952780868e-06
91,2.9847276,0.4622527,21.653421,8.948667,0.21645202,0.40423647,0.9794443,0.00037910568,0.07421875,0.05244665,2.101041445712326e-06,1.0271827942169871e-06
92,2.9761705,0.46173173,21.463974,8.856894,0.17566982,0.44546345,0.9794339,0.00036994167,0.07324219,0.048653334,2.1703868355871236e-06,6.916807262860147e-07
93,2.9680257,0.4613054,21.287334,8.782124,0.17962371,0.4360243,0.979464,0.00033537525,0.0625,0.041926276,1.7501180025192298e-06,4.691916820397013e-07
94,2.959581,0.46188012,21.113337,8.724295,0.1980795,0.4173894,0.9794419,0.00037695377,0.08105469,0.04201111,2.1698342607123777e-06,8.598443576007979e-07
95,2.9512784,0.46214235,20.941244,8.661404,0.19944966,0.42531085,0.9794437,0.00035985434,0.07714844,0.03584397,1.8521400306781288e-06,5.82704761706691e-07
96,2.942472,0.4621139,20.758924,8.599302,0.16658507,0.4272143,0.97944605,0.00037355057,0.07910156,0.051497355,2.6927553449240804e-06,1.463484457417368e-06
97,2.9338272,0.46307543,20.588404,8.550143,0.19868445,0.40097022,0.97943485,0.00036840962,0.06640625,0.022462353,2.0099911779425383e-06,9.54697502521226e-07
98,2.9243813,0.4636728,20.399248,8.481272,0.20113495,0.42498842,0.97942996,0.00036056057,0.072265625,0.03647693,1.8942394603982393e-06,1.0212685467552045e-06
99,2.9150977,0.46341714,20.209362,8.40549,0.22220074,0.38961077,0.9794402,0.00036321,0.05859375,0.029919596,1.959675984153364e-06,4.837190591943766e-07
